applicant_id,application_date,credit_score,income,age,employment_status,loan_amount,dti_ratio,experiment_group,funnel_stage,decision_outcome,funding_status,defaulted,approved_date,funded_date,funded_amount
APP-02915,2025-02-02,732,52628,51,Employed,20210,0.3850112580804648,A,Funded,Approved,Funded,0,2025-02-05,2025-02-06,19820.0
APP-02916,2024-12-08,850,77060,58,Employed,12536,0.05,A,Funded,Approved,Funded,0,2024-12-10,2024-12-12,12154.0
APP-02917,2025-01-15,628,49748,48,Self-employed,16399,0.3460232789027045,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-02918,2025-04-11,730,52806,43,Employed,26569,0.05,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-02919,2025-02-27,661,34458,41,Self-employed,13781,0.05,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-02920,2025-03-29,805,43800,41,Employed,12129,0.05,A,Application Started,N/A,Not Funded,0,,,
APP-02921,2024-11-18,563,18588,29,Self-employed,10555,0.4655774106141721,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-02922,2025-03-27,739,67004,35,Employed,17220,0.05,B,Funded,Approved,Funded,0,2025-03-28,2025-03-29,16900.0
APP-02923,2024-12-30,626,37206,39,Employed,9812,0.2595167275671789,A,Application Started,N/A,Not Funded,0,,,
APP-02924,2024-12-08,642,15000,45,Employed,4643,0.2111340647178589,B,Funded,Approved,Funded,0,2024-12-11,2024-12-15,4643.0
APP-02925,2025-04-23,661,59997,37,Employed,33150,0.13404986166102822,A,Funded,Approved,Funded,0,2025-04-26,2025-04-27,30595.0
APP-02926,2025-01-14,680,52234,33,Self-employed,19766,0.11797633018831466,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-02927,2025-01-26,636,75533,53,Self-employed,34517,0.05,A,Application Started,N/A,Not Funded,0,,,
APP-02928,2025-02-26,675,59962,48,Employed,35336,0.12958671997451301,A,Funded,Approved,Funded,1,2025-03-02,2025-03-03,34991.0
APP-02929,2024-12-30,839,39326,37,Employed,19760,0.05,B,Funded,Approved,Funded,0,2024-12-31,2025-01-03,18383.0
APP-02930,2025-03-14,768,17206,50,Employed,3917,0.059356817721554905,A,Funded,Approved,Funded,0,2025-03-16,2025-03-18,3600.0
APP-02931,2025-03-26,754,46010,38,Employed,23223,0.06012707914546807,A,Funded,Approved,Funded,0,2025-03-27,2025-03-30,23223.0
APP-02932,2024-12-11,595,31997,44,Employed,15574,0.3400017169331293,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-02933,2024-11-21,543,58163,55,Employed,14812,0.3254902365527824,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-02934,2024-12-09,764,61222,36,Self-employed,18146,0.05,B,Funded,Approved,Funded,1,2024-12-12,2024-12-14,17289.0
APP-02935,2024-12-12,755,83173,29,Self-employed,39054,0.14152406104415477,B,Funded,Approved,Funded,0,2024-12-15,2024-12-16,35896.0
APP-02936,2024-12-04,826,41103,42,Employed,10574,0.05,A,Funded,Approved,Funded,0,2024-12-06,2024-12-07,10199.0
APP-02937,2025-01-28,577,62005,27,Employed,15109,0.21826070587863367,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-02938,2025-02-27,622,61619,40,Self-employed,28749,0.26774053827204014,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-02939,2025-01-19,453,15000,40,Self-employed,8194,0.4034672391649167,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-02940,2025-04-21,602,71652,18,Employed,13166,0.18027298142191955,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-02941,2025-04-18,769,63769,50,Unemployed,22361,0.05,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-02942,2025-01-31,594,52240,41,Employed,22109,0.2575636268881097,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-02943,2024-12-21,726,40302,58,Employed,18310,0.05,B,Funded,Approved,Funded,0,2024-12-24,2024-12-27,17544.0
APP-02944,2024-11-18,627,73204,46,Employed,43797,0.24123457009501842,B,Funded,Approved,Funded,0,2024-11-22,2024-11-24,41668.0
APP-02945,2024-12-30,688,30082,52,Unemployed,13753,0.39197692736277545,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-02946,2025-03-09,512,52841,58,Employed,22672,0.18805832122872435,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-02947,2025-03-11,660,67412,42,Employed,40135,0.0746136414542268,B,Funded,Approved,Funded,0,2025-03-14,2025-03-15,39978.0
APP-02948,2025-04-25,300,15000,43,Employed,2659,0.9,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-02949,2025-03-25,627,87367,25,Employed,16031,0.06793009675177047,B,Application Started,N/A,Not Funded,0,,,
APP-02950,2025-01-10,454,35030,58,Self-employed,14092,0.6004585115744501,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-02951,2025-03-21,794,77477,42,Unemployed,24126,0.05,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-02952,2025-05-03,743,28757,31,Unemployed,5564,0.05527099884645837,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-02953,2025-02-18,706,97954,52,Self-employed,28201,0.0728248289419759,B,Funded,Approved,Funded,0,2025-02-19,2025-02-22,26569.0
APP-02954,2024-11-13,832,43708,18,Self-employed,19819,0.05,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-02955,2025-01-03,536,59097,38,Unemployed,32283,0.06803702352515367,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-02956,2025-03-05,850,50104,54,Employed,9642,0.05,A,Application Started,N/A,Not Funded,0,,,
APP-02957,2025-03-18,761,48720,38,Employed,19150,0.05,A,Funded,Approved,Funded,0,2025-03-20,2025-03-22,18141.0
APP-02958,2025-03-18,621,62875,35,Employed,17809,0.05,A,Funded,Approved,Funded,0,2025-03-19,2025-03-20,17260.0
APP-02959,2025-03-22,786,84151,39,Employed,37892,0.16063335415338323,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-02960,2024-11-22,517,15000,19,Unemployed,5958,0.05,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-02961,2024-11-19,551,61909,52,Employed,35103,0.6085169345589067,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-02962,2024-11-16,576,63499,42,Employed,10601,0.34754297777313126,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-02963,2025-02-02,586,24840,40,Self-employed,8980,0.05,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-02964,2025-03-26,523,69272,40,Unemployed,16399,0.5219640472025807,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-02965,2025-02-05,796,35462,44,Self-employed,13885,0.05,A,Funded,Approved,Funded,0,2025-02-08,2025-02-11,12700.0
APP-02966,2024-12-16,618,34304,51,Self-employed,18322,0.09677641756797499,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-02967,2025-01-30,692,63780,43,Employed,35722,0.05,B,Application Started,N/A,Not Funded,0,,,
APP-02968,2025-04-15,581,26028,27,Employed,8568,0.11915556501603908,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-02969,2025-03-03,431,33376,50,Employed,17198,0.32432468421523086,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-02970,2025-04-28,682,58021,49,Employed,16027,0.24522191284378134,A,Funded,Approved,Funded,0,2025-05-01,2025-05-02,14961.0
APP-02971,2024-12-14,420,23258,46,Employed,3554,0.6250790799193886,A,Application Started,N/A,Not Funded,0,,,
APP-02972,2025-03-27,641,65748,56,Self-employed,35165,0.05,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-02973,2025-02-05,485,28932,44,Employed,5894,0.40933099540368173,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-02974,2024-11-05,850,74630,57,Employed,11785,0.05,B,Funded,Approved,Funded,0,2024-11-06,2024-11-09,11419.0
APP-02975,2025-01-12,759,83829,60,Employed,25920,0.0674017162333038,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-02976,2025-03-15,662,67013,50,Unemployed,21492,0.4718120271111379,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-02977,2024-12-06,801,80820,35,Employed,14931,0.05,A,Funded,Approved,Funded,0,2024-12-08,2024-12-09,13156.0
APP-02978,2025-03-10,548,16816,42,Employed,8683,0.137800018674975,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-02979,2025-03-08,715,66995,58,Employed,22276,0.19034128218604313,A,Application Started,N/A,Not Funded,0,,,
APP-02980,2025-04-03,673,34730,26,Unemployed,12866,0.2605291712455241,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-02981,2025-01-25,681,27471,39,Unemployed,7391,0.05,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-02982,2024-11-14,802,63765,39,Employed,24242,0.19353726030371435,B,Approved,Approved,Not Funded,0,,,
APP-02983,2024-12-13,737,40614,33,Employed,20105,0.05,A,Approved,Approved,Not Funded,0,,,
APP-02984,2024-12-22,684,69212,54,Unemployed,38605,0.3710201411404498,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-02985,2025-02-04,451,46390,48,Self-employed,27218,0.4815477532061386,B,Application Started,N/A,Not Funded,0,,,
APP-02986,2024-12-12,534,15000,35,Unemployed,5130,0.4981822578055545,B,Application Started,N/A,Not Funded,0,,,
APP-02987,2024-12-26,635,31933,51,Employed,19016,0.23687421893981914,B,Funded,Approved,Funded,0,2024-12-29,2024-12-30,19016.0
APP-02988,2025-02-23,661,21904,42,Unemployed,6192,0.24729461565314942,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-02989,2024-12-28,514,27147,33,Employed,4157,0.43901987898688544,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-02990,2024-12-12,850,79103,35,Employed,39189,0.08421798139500905,B,Funded,Approved,Funded,0,2024-12-15,2024-12-17,38955.0
APP-02991,2024-12-04,831,63254,49,Employed,14567,0.05,B,Approved,Approved,Not Funded,0,,,
APP-02992,2024-11-10,722,45404,55,Employed,7882,0.05,A,Funded,Approved,Funded,0,2024-11-11,2024-11-13,7882.0
APP-02993,2025-03-20,658,76803,38,Self-employed,43455,0.1406591309495505,B,Funded,Approved,Funded,0,2025-03-23,2025-03-24,41147.0
APP-02994,2025-01-21,624,15000,50,Employed,7594,0.09487682531385998,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-02995,2025-03-09,535,63237,62,Employed,12407,0.21593918382436528,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-02996,2025-04-26,659,40014,28,Employed,19991,0.39946658597006124,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-02997,2025-03-28,680,51437,48,Unemployed,27251,0.2184091836134519,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-02998,2025-04-23,500,24452,53,Employed,13629,0.43651062233493715,B,Application Started,N/A,Not Funded,0,,,
APP-02999,2025-03-22,690,84857,42,Employed,33489,0.2733965313631688,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03000,2024-11-28,631,23480,58,Employed,10954,0.2788765739148091,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03001,2024-12-20,421,27334,70,Self-employed,13475,0.7288116242250661,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03002,2025-01-14,546,50148,48,Employed,23062,0.05,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-03003,2024-12-26,600,15000,41,Employed,6616,0.07536110823048334,B,Application Started,N/A,Not Funded,0,,,
APP-03004,2025-03-13,850,51602,55,Employed,20455,0.05,B,Funded,Approved,Funded,0,2025-03-16,2025-03-18,19579.0
APP-03005,2024-12-27,716,53636,54,Unemployed,19611,0.05,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-03006,2025-02-21,489,16166,18,Unemployed,9671,0.38068841569819395,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-03007,2025-03-12,708,39488,43,Employed,11921,0.11398990431449474,A,Funded,Approved,Funded,0,2025-03-14,2025-03-15,11880.0
APP-03008,2025-01-05,464,24402,39,Employed,4629,0.6913004357928318,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03009,2025-04-06,779,75891,48,Employed,37510,0.13681837127790586,B,Funded,Approved,Funded,0,2025-04-08,2025-04-09,35182.0
APP-03010,2025-04-12,593,37445,41,Self-employed,9219,0.15762103527678856,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-03011,2025-03-04,638,70368,42,Employed,27423,0.2516539220746121,B,Funded,Approved,Funded,0,2025-03-08,2025-03-10,27376.0
APP-03012,2024-12-20,809,45944,33,Employed,8872,0.05,A,Approved,Approved,Not Funded,0,,,
APP-03013,2024-12-06,495,15000,52,Employed,6430,0.37758828397441024,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03014,2024-12-03,482,71726,63,Unemployed,41228,0.38581809719179583,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-03015,2025-01-25,579,29740,33,Self-employed,14132,0.11593539039525481,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03016,2025-01-24,774,36181,27,Employed,8920,0.05,A,Funded,Approved,Funded,0,2025-01-25,2025-01-26,8711.0
APP-03017,2025-03-17,467,15000,44,Self-employed,8805,0.28736937660852246,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-03018,2025-02-01,310,37502,43,Self-employed,10807,0.4476182022666607,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-03019,2024-12-03,595,37673,58,Self-employed,13052,0.3324248710791813,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-03020,2025-03-03,716,51525,29,Employed,19278,0.2350866790722505,A,Funded,Approved,Funded,1,2025-03-05,2025-03-06,17913.0
APP-03021,2024-12-21,794,61215,37,Employed,36473,0.05899933114722178,B,Funded,Approved,Funded,0,2024-12-24,2024-12-27,33824.0
APP-03022,2025-04-06,594,64658,18,Self-employed,11703,0.16678429958706248,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-03023,2025-02-01,600,41409,60,Employed,19194,0.1256169605101972,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03024,2024-11-08,788,110681,47,Employed,34628,0.05,B,Funded,Approved,Funded,0,2024-11-10,2024-11-11,32324.0
APP-03025,2025-02-19,425,30175,38,Employed,5589,0.41074881587169615,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03026,2025-03-29,603,66535,28,Unemployed,37975,0.09043646127123145,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-03027,2025-04-02,672,68304,29,Self-employed,28375,0.29307359807640315,A,Approved,Approved,Not Funded,0,,,
APP-03028,2025-01-18,703,54571,48,Self-employed,26689,0.06590894029143733,B,Funded,Approved,Funded,0,2025-01-19,2025-01-21,24456.0
APP-03029,2025-01-11,588,32060,30,Self-employed,8277,0.3547321274967608,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-03030,2024-11-10,654,57039,45,Employed,28102,0.05,B,Funded,Approved,Funded,0,2024-11-12,2024-11-13,23768.0
APP-03031,2025-03-30,351,30301,68,Employed,15841,0.4329989263008016,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03032,2025-04-10,571,30648,39,Employed,10539,0.39015900957288524,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03033,2025-01-26,704,58726,32,Employed,23923,0.2260318964626042,A,Application Started,N/A,Not Funded,0,,,
APP-03034,2025-04-26,532,62924,48,Self-employed,36957,0.12962050827867347,B,Application Started,N/A,Not Funded,0,,,
APP-03035,2025-04-12,657,92098,29,Employed,48906,0.19921033139961683,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03036,2025-03-17,703,72387,64,Employed,25348,0.14564714178277172,B,Funded,Approved,Funded,0,2025-03-19,2025-03-22,24717.0
APP-03037,2024-12-01,608,83055,60,Employed,37296,0.10876799319453265,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-03038,2025-03-18,670,39412,42,Employed,19820,0.19104969895443255,B,Approved,Approved,Not Funded,0,,,
APP-03039,2025-02-02,534,52437,33,Employed,8439,0.07043224504631992,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03040,2025-02-10,625,74270,38,Employed,30804,0.05471622205440488,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-03041,2025-02-21,723,39373,40,Employed,23349,0.16109369184842362,A,Application Started,N/A,Not Funded,0,,,
APP-03042,2025-04-03,668,42088,48,Employed,24252,0.14442503880504334,A,Funded,Approved,Funded,0,2025-04-04,2025-04-06,21843.0
APP-03043,2025-01-04,579,77658,56,Employed,40739,0.26346304913779767,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-03044,2024-11-12,676,33098,31,Employed,6546,0.10373759728215624,B,Application Started,N/A,Not Funded,0,,,
APP-03045,2025-02-18,735,31677,56,Employed,18921,0.1367853872298625,B,Funded,Approved,Funded,0,2025-02-20,2025-02-21,17570.0
APP-03046,2024-11-16,404,55959,51,Employed,23742,0.557764534011952,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03047,2025-01-03,789,87835,37,Employed,21985,0.10747471691339687,A,Funded,Approved,Funded,0,2025-01-05,2025-01-07,19976.0
APP-03048,2024-11-20,609,54542,30,Self-employed,24730,0.23260038003927644,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-03049,2024-12-14,701,54185,45,Employed,29012,0.05,A,Application Started,N/A,Not Funded,0,,,
APP-03050,2025-04-26,793,55529,31,Unemployed,11136,0.05,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03051,2025-02-17,485,39138,56,Employed,22011,0.2102230012915563,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-03052,2025-01-06,564,72996,30,Employed,41176,0.2095815267947218,B,Application Started,N/A,Not Funded,0,,,
APP-03053,2024-11-23,615,51271,50,Employed,8001,0.11529235154357538,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03054,2025-03-06,555,83839,43,Employed,46542,0.521486813138675,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03055,2025-02-24,850,52041,37,Employed,29979,0.05,A,Funded,Approved,Funded,0,2025-02-25,2025-02-26,26570.0
APP-03056,2025-04-22,547,39306,42,Employed,6562,0.4468543176225095,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03057,2025-01-19,583,35838,56,Self-employed,10119,0.20608930850127677,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03058,2025-04-29,674,30697,29,Self-employed,9758,0.10152905688642358,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03059,2025-03-16,505,32438,39,Employed,9958,0.40392821359170883,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-03060,2024-12-14,602,53546,34,Employed,26320,0.05,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03061,2025-03-16,688,64284,43,Employed,20001,0.05,B,Funded,Approved,Funded,0,2025-03-19,2025-03-20,18448.0
APP-03062,2024-12-29,610,89409,35,Employed,51898,0.05,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-03063,2025-02-09,638,58089,22,Employed,34722,0.12046125457346854,B,Approved,Approved,Not Funded,0,,,
APP-03064,2024-12-01,586,66602,31,Employed,19485,0.10612072873302258,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-03065,2025-04-08,468,33121,63,Employed,12551,0.587571476595869,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-03066,2025-02-28,688,87361,46,Employed,35028,0.05,A,Funded,Approved,Funded,0,2025-03-02,2025-03-04,31512.0
APP-03067,2025-01-11,850,117968,46,Employed,48453,0.05,A,Funded,Approved,Funded,0,2025-01-12,2025-01-14,48453.0
APP-03068,2025-03-10,652,60821,40,Employed,19365,0.10983508141029372,B,Funded,Approved,Funded,0,2025-03-12,2025-03-13,17965.0
APP-03069,2025-01-20,677,32846,43,Employed,7380,0.24986831328901732,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-03070,2025-04-11,733,47323,38,Employed,8260,0.3032902677184276,B,Approved,Approved,Not Funded,0,,,
APP-03071,2025-03-16,497,40338,50,Employed,7981,0.3193260169570941,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-03072,2024-12-24,850,79129,45,Employed,43962,0.05,B,Funded,Approved,Funded,0,2024-12-28,2024-12-30,43867.0
APP-03073,2025-04-15,674,66368,29,Employed,18328,0.13033220575992094,A,Application Started,N/A,Not Funded,0,,,
APP-03074,2025-02-17,845,78703,47,Employed,14526,0.05,A,Funded,Approved,Funded,0,2025-02-18,2025-02-19,14312.0
APP-03075,2025-03-19,562,41339,18,Employed,17800,0.10316739891908047,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03076,2024-11-25,850,57276,48,Employed,10532,0.05,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-03077,2024-12-31,743,67322,27,Employed,12220,0.05,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-03078,2025-01-30,716,93699,42,Employed,40263,0.08687048838390908,A,Funded,Approved,Funded,0,2025-02-02,2025-02-03,39475.0
APP-03079,2025-03-16,678,73198,29,Employed,30459,0.10581855229519012,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-03080,2025-04-29,620,57694,44,Employed,9730,0.05963269917562189,A,Funded,Approved,Funded,0,2025-05-01,2025-05-02,8958.0
APP-03081,2025-03-18,794,84991,50,Employed,30360,0.05,B,Funded,Approved,Funded,0,2025-03-20,2025-03-23,27112.0
APP-03082,2024-12-09,666,44178,62,Self-employed,15289,0.1358140850927691,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-03083,2025-02-07,413,16134,25,Self-employed,6389,0.4516993174856706,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-03084,2025-03-18,515,21544,55,Employed,10384,0.1688707781166011,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-03085,2025-04-24,627,45194,45,Employed,12530,0.28727817337354683,B,Funded,Approved,Funded,0,2025-04-29,2025-04-30,11647.0
APP-03086,2024-12-27,687,45259,38,Employed,15603,0.05,A,Approved,Approved,Not Funded,0,,,
APP-03087,2025-01-23,643,73465,53,Employed,37227,0.4137156851046091,B,Funded,Approved,Funded,0,2025-01-26,2025-01-28,33640.0
APP-03088,2024-11-06,796,55093,41,Employed,31135,0.05,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-03089,2025-04-29,415,15000,52,Employed,8266,0.5705823915280267,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-03090,2025-04-05,667,90551,32,Employed,33045,0.05,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-03091,2024-12-27,431,19072,36,Self-employed,7331,0.09750399169069629,B,Documents Uploaded,N/A,Not Funded,0,,,
